0.007316310717064959,0.021283812995098066,0.019953574682904436,0.051214175019454716,0.015297740590226734,0.001330238312193629,0.008646549029258589,0.053874651643841975,0.05187929417555153,0.0006651191560968146,0.01130702565364585,0.11040977991207121,0.055204889956035605,0.23108899959427726,0.001995357468290444,0.002660476624387258,0.001330238312193629,0.13771292126984544,0.045893221770680205,0.034586196117034354,0.02061869383900125,0.0226140513072917,0.003990714936580888,0.013967502278033105,0.06784215392187508,0.007316310717064959
0.05555555555555555,0.011111111111111112,0.0,0.011111111111111112,0.2722222222222222,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.05,0.0,0.0,0.05555555555555555,0.0,0.0,0.4388888888888889,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0
0.25925925925925924,0.0,0.010101010101010102,0.0,0.17845117845117844,0.0,0.0,0.15824915824915825,0.06397306397306397,0.0,0.08080808080808081,0.04040404040404041,0.0,0.0,0.13131313131313133,0.0,0.003367003367003367,0.026936026936026935,0.0,0.010101010101010102,0.013468013468013467,0.0,0.0,0.0,0.02356902356902357,0.0
0.23619631901840488,0.0,0.0,0.03374233128834356,0.26380368098159507,0.0,0.012269938650306747,0.0061349693251533735,0.10429447852760734,0.0,0.0,0.02147239263803681,0.0,0.009202453987730062,0.09509202453987729,0.0,0.0,0.10736196319018404,0.009202453987730062,0.0,0.02147239263803681,0.0,0.009202453987730062,0.0,0.0705521472392638,0.0
0.03368623676612127,0.007699711260827719,0.010587102983638113,0.025024061597690085,0.05004812319538017,0.005774783445620789,0.009624639076034648,0.0038498556304138597,0.025024061597690085,0.0019249278152069298,0.005774783445620789,0.19923002887391722,0.04716073147256978,0.18479307025986524,0.017324350336862367,0.005774783445620789,0.0009624639076034649,0.14918190567853706,0.0548604427333975,0.03368623676612127,0.0028873917228103944,0.02213666987487969,0.006737247353224254,0.013474494706448507,0.07795957651588066,0.004812319538017324
0.17307692307692307,0.0,0.0,0.0,0.15384615384615385,0.09615384615384616,0.0,0.0,0.17307692307692307,0.0,0.0,0.038461538461538464,0.0,0.0,0.09615384615384616,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1875,0.0,0.0,0.0,0.2222222222222222,0.0,0.020833333333333332,0.09027777777777778,0.1388888888888889,0.0,0.0,0.013888888888888888,0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.1111111111111111,0.027777777777777776,0.013888888888888888,0.0763888888888889,0.0,0.013888888888888888,0.0,0.0,0.0
0.4592274678111588,0.0,0.0,0.0,0.20600858369098712,0.0,0.0,0.0,0.08583690987124463,0.0,0.0,0.04291845493562232,0.012875536480686695,0.02145922746781116,0.060085836909871244,0.0,0.0,0.034334763948497854,0.0,0.017167381974248927,0.03862660944206009,0.0,0.0,0.0,0.02145922746781116,0.0
0.18486346830593792,0.0033409060537217695,0.05345449685954831,0.027840883781014746,0.12584079469018666,0.004454541404962359,0.022272707024811798,0.0011136353512405898,0.0,0.0033409060537217695,0.015590894917368259,0.10690899371909662,0.024499977727292975,0.154795313822442,0.031181789834736517,0.006681812107443539,0.0033409060537217695,0.034522695888458285,0.1079780836562876,0.024499977727292975,0.005568176756202949,0.020045436322330617,0.0,0.006681812107443539,0.024499977727292975,0.006681812107443539
0.46511627906976744,0.0,0.0,0.0,0.13372093023255813,0.0,0.0,0.0,0.01744186046511628,0.0,0.0,0.0,0.0,0.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.1511627906976744,0.0,0.0,0.0,0.0,0.0
0.3807339449541284,0.0,0.0,0.0,0.2385321100917431,0.0,0.0,0.027522935779816512,0.09174311926605505,0.0,0.0,0.022935779816513763,0.0,0.0045871559633027525,0.09174311926605505,0.0,0.0,0.01834862385321101,0.009174311926605505,0.0,0.0045871559633027525,0.0,0.0,0.0,0.11009174311926605,0.0
0.19574944071588368,0.006711409395973154,0.0022371364653243847,0.013422818791946308,0.24496644295302014,0.003355704697986577,0.0,0.0,0.21588366890380314,0.0,0.0011185682326621924,0.11521252796420582,0.003355704697986577,0.0011185682326621924,0.06152125279642058,0.0011185682326621924,0.0,0.0,0.006711409395973154,0.008948545861297539,0.01901565995525727,0.010067114093959731,0.0,0.0,0.0894854586129754,0.0
0.41688654353562005,0.010554089709762533,0.0079155672823219,0.010554089709762533,0.12928759894459102,0.0,0.0,0.0,0.22163588390501318,0.0,0.0,0.0,0.052770448548812667,0.002638522427440633,0.079155672823219,0.002638522427440633,0.0,0.010554089709762533,0.002638522427440633,0.0,0.0158311345646438,0.0,0.0,0.0,0.03430079155672823,0.002638522427440633
